user_id,group,revenue,clicked,converted,retained_7d,complained,segment,device,country
clean_win_control_00892,control,11.0,0,0,1,0,returning_user,ios,GB
clean_win_control_01198,control,9.33,0,0,1,0,returning_user,android,DE
clean_win_treatment_00771,treatment,10.77,0,0,1,0,new_user,android,GB
clean_win_treatment_01606,treatment,11.65,0,0,0,0,new_user,web,GB
clean_win_treatment_00532,treatment,11.39,0,0,1,0,new_user,web,GB
clean_win_control_00220,control,9.72,1,0,0,0,returning_user,ios,CA
clean_win_control_00070,control,11.02,0,0,1,0,new_user,ios,CA
clean_win_control_01606,control,9.75,0,1,0,0,new_user,web,CA
clean_win_treatment_01163,treatment,9.51,0,0,0,0,returning_user,android,GB
clean_win_control_00570,control,9.9,0,0,1,0,new_user,web,DE
clean_win_treatment_00846,treatment,9.66,0,0,0,0,returning_user,ios,DE
clean_win_treatment_01388,treatment,10.88,0,0,0,0,returning_user,web,US
clean_win_control_01823,control,10.22,1,0,0,0,returning_user,web,GB
clean_win_treatment_00942,treatment,11.31,0,0,1,0,returning_user,web,GB
clean_win_treatment_01410,treatment,9.59,1,0,1,0,new_user,android,US
clean_win_control_01058,control,10.29,0,0,1,0,new_user,web,GB
clean_win_treatment_01407,treatment,7.53,0,0,1,0,new_user,web,GB
clean_win_treatment_00775,treatment,12.47,0,0,1,0,returning_user,web,US
clean_win_control_01739,control,9.77,0,0,1,0,new_user,web,GB
clean_win_control_00670,control,9.29,0,0,0,0,returning_user,android,CA
clean_win_control_00876,control,9.6,1,0,1,0,new_user,android,GB
clean_win_control_01964,control,10.3,0,0,1,0,new_user,ios,DE
clean_win_control_00066,control,8.55,0,0,1,0,returning_user,web,US
clean_win_control_01972,control,8.32,0,0,1,0,returning_user,web,US
clean_win_treatment_01374,treatment,10.57,0,0,1,0,high_value,web,US
clean_win_treatment_01900,treatment,11.54,0,0,1,0,returning_user,web,DE
clean_win_treatment_01405,treatment,12.22,0,0,1,0,high_value,web,US
clean_win_control_00931,control,11.87,1,0,1,0,new_user,android,GB
clean_win_control_00911,control,9.22,1,0,1,0,returning_user,web,CA
clean_win_treatment_00910,treatment,10.87,0,1,1,0,new_user,web,CA
clean_win_treatment_00157,treatment,11.18,0,0,0,0,high_value,web,US
clean_win_control_01067,control,11.95,0,0,0,0,new_user,android,DE
clean_win_treatment_01780,treatment,10.98,0,0,1,0,new_user,ios,GB
clean_win_control_01427,control,9.73,1,1,1,0,returning_user,android,GB
clean_win_treatment_00702,treatment,11.21,1,0,0,0,new_user,android,GB
clean_win_control_00765,control,9.94,1,0,0,0,high_value,ios,US
clean_win_control_01543,control,9.42,0,0,0,0,returning_user,web,CA
clean_win_control_01054,control,9.62,0,0,0,0,returning_user,web,US
clean_win_control_00716,control,9.22,1,0,0,0,returning_user,android,DE
clean_win_treatment_00514,treatment,12.23,0,0,1,0,new_user,web,GB
clean_win_control_01689,control,8.96,0,0,1,0,new_user,android,GB
clean_win_treatment_00467,treatment,11.24,1,0,1,0,new_user,web,CA
clean_win_control_00658,control,9.41,0,0,1,0,high_value,android,US
clean_win_treatment_01348,treatment,9.41,0,0,1,0,high_value,web,DE
clean_win_control_01176,control,10.68,0,0,1,0,returning_user,web,DE
clean_win_treatment_00830,treatment,10.5,0,0,1,0,high_value,android,US
clean_win_control_00583,control,8.04,1,0,0,0,new_user,android,CA
clean_win_treatment_01449,treatment,9.94,0,0,0,0,new_user,android,GB
clean_win_treatment_00116,treatment,9.23,0,0,1,0,returning_user,android,DE
clean_win_control_00811,control,10.17,0,0,0,0,new_user,web,DE
clean_win_control_01216,control,9.75,1,0,1,0,returning_user,android,GB
clean_win_treatment_01149,treatment,10.29,0,0,1,0,returning_user,ios,US
clean_win_control_01994,control,9.51,0,0,0,0,returning_user,ios,GB
clean_win_treatment_00434,treatment,10.35,1,0,0,0,high_value,ios,US
clean_win_control_00413,control,12.21,1,0,0,0,returning_user,ios,GB
clean_win_treatment_00834,treatment,9.8,0,0,1,0,returning_user,web,DE
clean_win_control_00796,control,12.06,0,0,1,0,high_value,ios,CA
clean_win_control_00126,control,9.12,0,0,1,0,returning_user,ios,GB
clean_win_control_00784,control,11.56,0,0,0,0,returning_user,ios,GB
clean_win_treatment_01482,treatment,10.61,1,0,1,0,high_value,ios,GB
clean_win_treatment_01456,treatment,11.18,1,0,1,0,high_value,web,US
clean_win_control_01466,control,11.53,1,0,0,0,returning_user,web,CA
clean_win_control_01146,control,10.23,0,0,1,0,new_user,ios,GB
clean_win_treatment_00999,treatment,11.55,1,0,1,0,new_user,ios,CA
clean_win_control_01525,control,9.8,0,0,1,0,high_value,ios,DE
clean_win_treatment_01195,treatment,11.33,0,0,0,0,returning_user,android,CA
clean_win_control_00336,control,10.46,0,0,0,0,returning_user,ios,CA
clean_win_treatment_01762,treatment,10.99,0,0,1,0,new_user,web,GB
clean_win_control_00820,control,11.22,0,0,1,0,new_user,ios,GB
clean_win_treatment_01665,treatment,10.53,0,0,1,0,new_user,android,CA
clean_win_treatment_01952,treatment,10.92,0,0,0,0,high_value,web,US
clean_win_treatment_01664,treatment,11.98,0,0,0,0,returning_user,web,US
clean_win_control_00102,control,10.48,0,0,1,0,returning_user,android,GB
clean_win_control_00614,control,8.94,0,0,0,0,new_user,web,DE
clean_win_control_00826,control,10.21,1,0,0,0,new_user,android,CA
clean_win_treatment_00948,treatment,10.75,0,0,0,0,returning_user,ios,US
clean_win_control_01853,control,9.31,0,0,1,0,returning_user,ios,GB
clean_win_control_01890,control,10.38,1,0,0,0,new_user,android,DE
clean_win_control_00782,control,10.47,0,0,0,0,high_value,android,GB
clean_win_treatment_00381,treatment,9.37,0,0,1,0,new_user,ios,CA
clean_win_control_01206,control,10.35,0,0,1,0,high_value,ios,GB
clean_win_control_00362,control,9.93,1,0,0,0,new_user,ios,DE
clean_win_control_01405,control,12.36,0,0,0,0,high_value,web,US
clean_win_treatment_01443,treatment,11.14,1,0,0,0,new_user,android,CA
clean_win_control_01965,control,9.01,1,0,0,0,returning_user,android,US
clean_win_treatment_00781,treatment,11.15,0,1,1,0,high_value,ios,DE
clean_win_treatment_00927,treatment,11.25,0,0,1,0,returning_user,android,DE
clean_win_treatment_01024,treatment,9.14,0,1,1,0,high_value,ios,DE
clean_win_treatment_00684,treatment,12.09,0,0,1,0,returning_user,android,US
clean_win_control_00617,control,10.3,0,0,1,0,returning_user,android,DE
clean_win_treatment_01812,treatment,11.76,0,0,0,0,high_value,web,GB
clean_win_control_01142,control,10.25,0,0,0,0,returning_user,web,CA
clean_win_treatment_01211,treatment,12.57,1,0,1,0,returning_user,android,DE
clean_win_control_00687,control,10.12,1,1,0,0,new_user,android,CA
clean_win_treatment_00769,treatment,13.05,1,0,1,0,new_user,web,US
clean_win_control_01113,control,10.62,0,0,1,0,new_user,ios,US
clean_win_treatment_01790,treatment,10.5,0,0,1,0,returning_user,web,GB
clean_win_control_00148,control,10.27,0,0,0,0,returning_user,web,US
clean_win_treatment_00980,treatment,8.15,0,0,0,0,returning_user,web,US
clean_win_treatment_01841,treatment,10.52,0,0,1,0,returning_user,web,GB
clean_win_treatment_01229,treatment,11.87,0,0,1,0,returning_user,web,DE
clean_win_control_01280,control,10.91,0,0,1,0,returning_user,android,DE
clean_win_control_01665,control,8.96,0,0,1,0,returning_user,android,DE
clean_win_treatment_00412,treatment,9.72,1,1,0,0,returning_user,web,DE
clean_win_treatment_00064,treatment,10.77,0,0,1,0,high_value,ios,DE
clean_win_control_01760,control,12.15,0,1,1,0,new_user,android,DE
clean_win_control_01624,control,10.02,0,1,0,0,high_value,web,DE
clean_win_treatment_01151,treatment,12.08,0,0,0,0,new_user,android,CA
clean_win_treatment_01875,treatment,12.77,0,0,0,0,high_value,ios,US
clean_win_control_00181,control,8.7,0,0,0,0,new_user,android,US
clean_win_control_01660,control,8.64,0,0,0,0,returning_user,web,CA
clean_win_control_00010,control,8.07,0,0,1,0,returning_user,ios,DE
clean_win_control_00342,control,10.85,1,1,0,0,new_user,web,DE
clean_win_treatment_00607,treatment,11.58,1,0,1,0,new_user,android,CA
clean_win_control_01343,control,10.61,1,0,0,0,new_user,web,US
clean_win_treatment_00972,treatment,10.81,0,0,1,0,new_user,web,US
clean_win_control_00579,control,11.08,0,0,1,0,new_user,ios,DE
clean_win_control_01311,control,10.18,0,0,1,0,new_user,android,US
clean_win_control_01567,control,9.82,0,0,1,0,high_value,ios,GB
clean_win_control_00854,control,8.83,0,0,1,0,new_user,ios,CA
clean_win_treatment_01059,treatment,9.05,1,0,0,0,high_value,ios,DE
clean_win_control_01415,control,8.97,0,0,0,0,high_value,android,GB
clean_win_treatment_00647,treatment,10.69,0,0,1,0,high_value,android,CA
clean_win_control_00679,control,11.76,1,0,1,0,new_user,web,US
clean_win_control_01929,control,11.53,0,1,1,0,new_user,web,DE
clean_win_treatment_00035,treatment,10.05,0,0,1,0,new_user,ios,CA
clean_win_control_00893,control,10.74,0,0,0,0,high_value,ios,US
clean_win_treatment_01895,treatment,10.18,0,0,0,0,returning_user,android,US
clean_win_treatment_01011,treatment,10.1,0,0,1,0,returning_user,android,DE
clean_win_treatment_01932,treatment,11.66,0,0,0,0,returning_user,android,US
clean_win_control_01237,control,10.04,0,1,0,0,high_value,ios,US
clean_win_control_01646,control,10.97,1,0,1,0,new_user,web,US
clean_win_treatment_00016,treatment,9.28,0,0,0,0,returning_user,android,CA
clean_win_treatment_01896,treatment,11.36,1,0,1,0,new_user,android,GB
clean_win_control_01451,control,8.56,0,0,0,0,returning_user,ios,CA
clean_win_treatment_01756,treatment,11.56,0,0,0,0,returning_user,web,DE
clean_win_treatment_01161,treatment,11.96,1,1,0,0,returning_user,web,US
clean_win_treatment_01996,treatment,10.27,0,0,1,0,new_user,android,GB
clean_win_control_01250,control,10.82,1,1,1,0,returning_user,ios,GB
clean_win_control_00490,control,12.47,1,0,1,0,returning_user,android,DE
clean_win_treatment_00196,treatment,11.05,0,0,1,0,returning_user,ios,DE
clean_win_control_01318,control,9.83,0,0,1,0,high_value,web,DE
clean_win_control_00035,control,8.32,0,0,1,0,returning_user,android,US
clean_win_control_01201,control,11.09,0,0,0,0,returning_user,ios,US
clean_win_treatment_01779,treatment,11.72,0,0,1,0,returning_user,ios,CA
clean_win_treatment_01660,treatment,13.03,0,0,0,0,high_value,android,CA
clean_win_control_00478,control,9.83,1,0,1,0,new_user,web,GB
clean_win_control_01673,control,10.1,0,0,1,0,returning_user,ios,GB
clean_win_control_00424,control,8.06,0,0,0,0,new_user,android,US
clean_win_treatment_00183,treatment,8.78,1,0,1,0,new_user,ios,DE
clean_win_treatment_00178,treatment,11.4,0,0,1,0,new_user,web,CA
clean_win_control_00078,control,7.87,1,0,0,0,returning_user,web,GB
clean_win_treatment_00240,treatment,11.19,0,0,0,0,returning_user,ios,DE
clean_win_control_01741,control,9.96,0,0,1,0,returning_user,web,CA
clean_win_treatment_00314,treatment,11.83,1,0,1,0,new_user,android,GB
clean_win_treatment_01296,treatment,10.9,0,0,1,0,returning_user,web,DE
clean_win_control_01097,control,9.56,1,1,0,0,returning_user,ios,CA
clean_win_control_00306,control,9.68,0,0,0,0,new_user,web,CA
clean_win_treatment_00005,treatment,11.9,1,1,0,0,new_user,web,GB
clean_win_control_00479,control,9.33,0,0,0,0,returning_user,ios,CA
clean_win_treatment_00582,treatment,11.56,0,0,0,0,new_user,android,CA
clean_win_control_00690,control,10.5,0,0,0,0,returning_user,ios,DE
clean_win_control_01942,control,10.09,0,1,0,0,high_value,ios,CA
clean_win_control_01865,control,8.32,0,0,0,0,returning_user,web,US
clean_win_treatment_00673,treatment,11.56,0,0,1,0,returning_user,web,GB
clean_win_treatment_01138,treatment,12.47,1,0,1,0,returning_user,ios,US
clean_win_control_01899,control,11.85,1,0,0,0,new_user,ios,US
clean_win_treatment_00421,treatment,12.87,0,0,1,0,returning_user,android,GB
clean_win_control_00919,control,12.16,0,0,1,0,new_user,ios,CA
clean_win_control_01226,control,11.64,0,0,1,0,returning_user,android,GB
clean_win_control_01425,control,9.55,1,0,1,0,returning_user,web,CA
clean_win_control_00744,control,9.92,0,0,0,0,returning_user,ios,US
clean_win_treatment_00743,treatment,9.97,0,0,0,0,new_user,android,US
clean_win_treatment_01250,treatment,12.04,0,0,1,0,returning_user,android,GB
clean_win_treatment_01223,treatment,12.61,0,0,1,0,returning_user,ios,DE
clean_win_control_01588,control,9.62,0,0,0,0,returning_user,web,CA
clean_win_treatment_00201,treatment,12.03,0,0,0,0,returning_user,web,US
clean_win_control_00446,control,12.36,0,0,1,0,new_user,ios,DE
clean_win_control_00143,control,7.81,0,0,0,0,returning_user,android,GB
clean_win_treatment_00853,treatment,9.59,0,0,1,0,high_value,android,DE
clean_win_treatment_00282,treatment,9.87,0,0,0,0,returning_user,ios,DE
clean_win_treatment_01691,treatment,10.07,0,0,0,0,high_value,android,US
clean_win_control_00754,control,10.07,0,0,0,0,returning_user,android,GB
clean_win_treatment_01683,treatment,9.56,1,0,0,0,returning_user,ios,GB
clean_win_treatment_00190,treatment,10.7,1,0,1,0,new_user,web,GB
clean_win_control_00794,control,10.32,0,1,0,0,high_value,web,CA
clean_win_treatment_00642,treatment,8.3,0,0,1,0,returning_user,android,GB
clean_win_control_01264,control,12.74,1,0,0,0,new_user,web,CA
clean_win_control_01537,control,9.8,0,0,1,0,new_user,android,GB
clean_win_treatment_00759,treatment,11.18,0,0,0,0,returning_user,web,US
clean_win_control_01170,control,12.63,1,0,0,0,new_user,ios,US
clean_win_treatment_01285,treatment,11.88,1,0,1,0,new_user,ios,US
clean_win_control_00381,control,10.61,0,0,0,0,returning_user,ios,GB
clean_win_treatment_00501,treatment,11.06,0,0,0,0,new_user,android,DE
clean_win_control_01545,control,9.65,0,0,0,0,returning_user,web,CA
clean_win_treatment_00584,treatment,11.67,1,1,0,0,new_user,web,US
clean_win_control_01225,control,8.86,1,0,0,0,new_user,web,GB
clean_win_treatment_00995,treatment,10.05,1,0,0,0,returning_user,android,DE
clean_win_treatment_00804,treatment,12.12,0,0,1,0,returning_user,ios,DE
clean_win_control_01414,control,9.92,0,0,1,0,returning_user,android,CA
clean_win_treatment_00447,treatment,12.13,1,0,1,0,new_user,ios,GB
clean_win_treatment_00028,treatment,10.11,1,0,0,0,high_value,ios,CA
clean_win_control_00086,control,11.5,0,0,1,0,high_value,android,DE
clean_win_control_01950,control,9.54,0,0,0,0,returning_user,web,GB
clean_win_treatment_01947,treatment,10.07,1,0,0,0,returning_user,ios,US
clean_win_control_00561,control,10.32,0,0,0,0,new_user,ios,CA
clean_win_treatment_00374,treatment,9.94,1,0,0,0,high_value,ios,CA
clean_win_treatment_00238,treatment,9.97,0,0,1,0,returning_user,android,DE
clean_win_control_01433,control,8.71,1,0,1,0,returning_user,android,DE
clean_win_control_01261,control,10.3,0,0,0,0,high_value,web,CA
clean_win_control_01614,control,8.66,0,0,0,0,new_user,web,GB
clean_win_control_00388,control,8.75,0,1,0,0,returning_user,ios,DE
clean_win_treatment_01470,treatment,10.87,1,0,0,0,high_value,ios,US
clean_win_control_00113,control,10.39,0,0,0,0,new_user,web,CA
clean_win_treatment_01811,treatment,10.52,0,0,1,0,high_value,android,GB
clean_win_control_00787,control,10.7,0,0,1,0,returning_user,android,GB
clean_win_control_00072,control,8.96,0,0,0,0,new_user,ios,DE
clean_win_treatment_00690,treatment,10.22,0,0,0,0,returning_user,web,CA
clean_win_control_00464,control,10.51,0,0,0,0,high_value,web,GB
clean_win_control_00870,control,10.95,1,0,1,0,returning_user,web,DE
clean_win_control_01731,control,8.12,0,0,0,0,new_user,ios,US
clean_win_control_01052,control,8.7,0,0,1,0,returning_user,android,US
clean_win_control_01608,control,10.73,1,0,1,0,returning_user,ios,US
clean_win_control_00279,control,10.23,0,0,1,1,new_user,ios,US
clean_win_treatment_00477,treatment,11.76,1,1,0,0,returning_user,ios,US
clean_win_control_00724,control,9.34,0,1,0,0,high_value,ios,DE
clean_win_treatment_00052,treatment,7.49,1,0,1,0,high_value,ios,CA
clean_win_control_01582,control,9.65,0,0,0,0,returning_user,ios,DE
clean_win_control_00835,control,10.51,0,0,0,0,high_value,ios,US
clean_win_treatment_00146,treatment,11.78,0,0,0,0,high_value,web,US
clean_win_treatment_00078,treatment,9.36,0,0,1,0,new_user,ios,CA
clean_win_control_00970,control,11.46,0,1,1,0,new_user,android,DE
clean_win_control_01845,control,10.41,1,0,0,0,high_value,ios,DE
clean_win_control_01735,control,10.7,0,0,0,0,returning_user,ios,DE
clean_win_treatment_00250,treatment,9.56,0,0,0,0,high_value,ios,US
clean_win_treatment_01313,treatment,9.41,0,0,1,0,high_value,android,CA
clean_win_control_00852,control,12.25,0,0,1,0,returning_user,web,GB
clean_win_control_00599,control,10.39,0,0,1,0,new_user,web,GB
clean_win_treatment_00966,treatment,11.41,0,0,0,0,new_user,android,US
clean_win_treatment_00040,treatment,11.16,0,0,1,0,new_user,android,US
clean_win_treatment_00080,treatment,11.84,0,0,0,0,new_user,ios,US
clean_win_treatment_01150,treatment,11.85,0,0,1,0,high_value,ios,CA
clean_win_control_01984,control,10.58,0,0,1,0,returning_user,web,GB
clean_win_control_01797,control,11.18,0,0,1,0,returning_user,android,US
clean_win_treatment_00757,treatment,9.63,0,0,0,0,new_user,web,GB
clean_win_control_00585,control,9.71,0,0,0,0,returning_user,web,DE
clean_win_treatment_00179,treatment,10.58,0,1,0,0,returning_user,web,GB
clean_win_treatment_00151,treatment,12.7,0,0,1,0,new_user,ios,US
clean_win_control_00428,control,8.05,0,0,1,0,high_value,ios,US
clean_win_treatment_00973,treatment,9.85,0,1,0,0,high_value,ios,GB
clean_win_treatment_00821,treatment,9.5,0,0,1,0,high_value,ios,US
clean_win_control_00512,control,8.76,1,0,0,0,new_user,android,DE
clean_win_treatment_00488,treatment,9.89,0,0,1,0,returning_user,ios,GB
clean_win_treatment_01054,treatment,9.46,1,0,0,0,new_user,ios,US
clean_win_control_01632,control,11.35,0,0,0,0,new_user,ios,CA
clean_win_control_00256,control,10.44,0,0,1,0,returning_user,web,US
clean_win_control_00065,control,8.37,0,1,1,0,new_user,android,GB
clean_win_treatment_01745,treatment,9.78,0,0,1,0,returning_user,web,CA
clean_win_treatment_01784,treatment,11.8,1,0,1,0,returning_user,android,GB
clean_win_treatment_01941,treatment,10.86,0,0,1,0,new_user,ios,GB
clean_win_treatment_00764,treatment,9.69,0,0,0,0,returning_user,android,CA
clean_win_control_01376,control,8.98,0,0,0,0,new_user,web,US
